geneName	GSM340547	GSM340548	GSM340549	GSM340550	GSM340551	GSM340552	GSM340553	GSM340554	GSM340555	GSM340556	GSM340557	GSM340558	GSM340559	GSM340560	GSM340561	GSM340562	GSM340563	GSM340564	GSM340565	GSM340566	GSM340567	GSM340568	GSM340569	GSM340570	GSM340571	GSM340572	GSM340573	GSM340574	GSM340575	GSM340576	GSM340577	GSM340578	GSM340579	GSM340580	GSM340581	GSM340582	GSM340583	GSM340584	GSM340585	GSM340586	GSM340587	GSM340588	GSM340589	GSM340590	GSM340591	GSM340592	GSM340593	GSM340594	GSM340595	GSM340596	GSM340597	GSM340598	GSM340599	GSM340600	GSM340601	GSM340602	GSM340603	GSM340604
PAX7	190.019017040518	203.657339841259	151.16706066298	179.768944094464	136.23938335403	182.278425036425	152.218510720348	134.363735503753	154.343401944417	141.043854832206	152.218510720348	142.024892424684	146.017755631158	159.786310259406	154.343401944417	155.416945202566	166.571757496567	149.085899067962	174.853152864563	157.586484908149	146.017755631158	140.069593761375	139.102062403335	130.689552090521	142.024892424684	138.141214272567	140.069593761375	130.689552090521	159.786310259406	143.012753673244	139.102062403335	149.085899067962	150.122873501681	152.218510720348	138.141214272567	137.187003204645	129.786813413124	148.056087539877	192.671583668617	148.056087539877	117.784019279984	143.012753673244	143.012753673244	141.043854832206	173.645353913302	165.421162321599	209.382926990792	154.343401944417	147.03338943962	159.786310259406	148.056087539877	144.007486040168	167.73035569387	173.645353913302	140.069593761375	133.435617387664	152.218510720348	135.298309191857
PBXIP1	843.357201681995	634.730342368761	867.067199859228	576.02994416067	1097.49602563716	826.001161443457	284.049784849368	724.077343935025	576.02994416067	436.549064585194	699.41261145825	891.443776815232	744.433928867999	544.95753341612	699.41261145825	803.414116246273	786.880092819462	744.433928867999	398.932264786176	537.454942015011	948.82617537574	436.549064585194	427.565014747325	541.193236767427	548.748012818582	621.667780810264	891.443776815232	617.373607777669	749.611876324161	685.018908050489	481.035647597574	719.075776377855	1067.48493910131	744.433928867999	613.109096764891	526.394279247906	455.087452757284	922.88047371349	515.56124162904	617.373607777669	625.991822178339	1082.38647353485	734.185086984103	955.425783333691	484.381515123505	1016.92671532752	504.9511447006	685.018908050489	548.748012818582	729.113700145701	548.748012818582	458.252836315122	689.783591355233	719.075776377855	526.394279247906	680.287136817414	1112.81649922668	922.88047371349
PCDHA5	128.89031040726	119.428222916711	129.786813413124	112.205532328452	133.435617387664	122.785807273634	126.23778617515	122.785807273634	116.162451880597	121.937663749624	128	129.786813413124	151.16706066298	120.258911899394	141.043854832206	117.784019279984	124.499833268773	109.896375864033	129.786813413124	119.428222916711	144.007486040168	139.102062403335	141.043854832206	135.298309191857	130.689552090521	134.363735503753	124.499833268773	151.16706066298	152.218510720348	139.102062403335	128.89031040726	129.786813413124	136.23938335403	134.363735503753	144.007486040168	132.513910251696	114.56320907878	139.102062403335	135.298309191857	138.141214272567	162.016844028196	133.435617387664	144.007486040168	136.23938335403	121.937663749624	158.68258559219	133.435617387664	114.56320907878	142.024892424684	114.56320907878	153.277274191223	140.069593761375	124.499833268773	118.603271921967	138.141214272567	121.937663749624	134.363735503753	146.017755631158
PDCD1	131.598569811977	132.513910251696	125.365798091127	248.999666537545	109.896375864033	173.645353913302	111.430472101904	164.278514888052	166.571757496567	144.007486040168	165.421162321599	181.019335983756	143.012753673244	166.571757496567	128	424.611607456994	183.546271746026	187.40296908104	156.497955544585	128	137.187003204645	156.497955544585	139.102062403335	333.143514993135	719.075776377855	139.102062403335	173.645353913302	261.379104181041	149.085899067962	149.085899067962	188.706459813261	280.139187522749	153.277274191223	181.019335983756	147.03338943962	374.80593816208	221.321531214813	139.102062403335	198.088319173426	165.421162321599	138.141214272567	160.897711938794	128.89031040726	212.305803728497	158.68258559219	168.897012578931	156.497955544585	178.527189292852	148.056087539877	115.360059214186	154.343401944417	146.017755631158	133.435617387664	188.706459813261	165.421162321599	190.019017040518	167.73035569387	146.017755631158
PDCD1LG2	116.162451880597	119.428222916711	116.162451880597	166.571757496567	131.598569811977	140.069593761375	127.115839415941	150.122873501681	128.89031040726	134.363735503753	139.102062403335	128	136.23938335403	141.043854832206	141.043854832206	131.598569811977	166.571757496567	137.187003204645	149.085899067962	127.115839415941	140.069593761375	144.007486040168	137.187003204645	158.68258559219	199.466132393088	130.689552090521	171.254727012622	139.102062403335	136.23938335403	155.416945202566	145.009137317862	124.499833268773	142.024892424684	136.23938335403	130.689552090521	140.069593761375	133.435617387664	120.258911899394	141.043854832206	129.786813413124	126.23778617515	136.23938335403	129.786813413124	151.16706066298	139.102062403335	173.645353913302	126.23778617515	143.012753673244	132.513910251696	124.499833268773	130.689552090521	147.03338943962	128	155.416945202566	117.784019279984	123.63985010238	142.024892424684	160.897711938794
PDE6C	533.742469550654	491.143229094535	519.147253652495	430.538964609902	776.046882053324	648.067376112783	754.825839253044	349.706305729125	515.56124162904	467.881702517453	487.750654998496	512	657.114059552207	396.176638346852	955.425783333691	843.357201681995	584.071022524633	675.588050315722	634.730342368761	724.077343935025	689.783591355233	613.109096764891	508.463357663762	512	552.564857090267	694.581415653208	689.783591355233	634.730342368761	714.108757171408	625.991822178339	576.02994416067	576.02994416067	639.145241037625	481.035647597574	820.295554651773	508.463357663762	398.932264786176	724.077343935025	512	613.109096764891	424.611607456994	491.143229094535	568.099569698737	519.147253652495	439.58550345613	552.564857090267	560.278375045499	484.381515123505	552.564857090267	867.067199859228	588.133557758482	433.533599929614	508.463357663762	648.067376112783	474.41308768787	491.143229094535	770.686334674466	661.684649286396
PDK1	315.172969816299	497.99933307509	268.727471007505	292.035511262316	326.287520593731	248.999666537545	347.290707826604	319.572620518813	252.4755723503	342.509454025245	310.833890405132	424.611607456994	256	286.025507346488	212.305803728497	207.936613467196	173.645353913302	178.527189292852	194.011720513331	152.218510720348	192.671583668617	199.466132393088	237.206543843935	207.936613467196	172.445897838808	163.143760296866	166.571757496567	259.573626826247	191.340703825272	171.254727012622	213.782507373663	340.143568408707	203.657339841259	203.657339841259	173.645353913302	421.678600840998	374.80593816208	210.839300420499	288.014972080335	369.645874053759	242.190757561753	221.321531214813	349.706305729125	221.321531214813	235.568038559968	209.382926990792	184.82293702688	248.999666537545	242.190757561753	315.172969816299	198.088319173426	250.731596182253	310.833890405132	233.940851258727	221.321531214813	308.686803888835	164.278514888052	179.768944094464
PGLYRP1	141.043854832206	142.024892424684	117.784019279984	122.785807273634	137.187003204645	143.012753673244	132.513910251696	133.435617387664	140.069593761375	127.115839415941	143.012753673244	120.258911899394	145.009137317862	111.430472101904	143.012753673244	121.937663749624	135.298309191857	133.435617387664	124.499833268773	121.937663749624	126.23778617515	134.363735503753	120.258911899394	131.598569811977	121.095378780876	116.162451880597	120.258911899394	147.03338943962	125.365798091127	129.786813413124	125.365798091127	136.23938335403	134.363735503753	133.435617387664	122.785807273634	123.63985010238	122.785807273634	121.937663749624	126.23778617515	128	137.187003204645	119.428222916711	116.162451880597	122.785807273634	120.258911899394	149.085899067962	124.499833268773	137.187003204645	133.435617387664	121.095378780876	116.162451880597	119.428222916711	119.428222916711	144.007486040168	130.689552090521	123.63985010238	165.421162321599	121.095378780876
PKD2L2	121.095378780876	129.786813413124	131.598569811977	101.82866992063	125.365798091127	119.428222916711	121.095378780876	112.985983525204	129.786813413124	119.428222916711	123.63985010238	128	121.937663749624	108.383399982403	99.044159586713	107.634741152475	112.205532328452	129.786813413124	103.250145180432	120.258911899394	135.298309191857	123.63985010238	121.937663749624	132.513910251696	123.63985010238	126.23778617515	128.89031040726	129.786813413124	122.785807273634	130.689552090521	120.258911899394	111.430472101904	124.499833268773	112.985983525204	120.258911899394	124.499833268773	117.784019279984	117.784019279984	117.784019279984	117.784019279984	140.069593761375	116.162451880597	114.56320907878	108.383399982403	111.430472101904	121.095378780876	117.784019279984	117.784019279984	121.937663749624	117.784019279984	117.784019279984	121.937663749624	119.428222916711	110.660765607407	125.365798091127	108.383399982403	135.298309191857	113.771863189321
PLA1A	121.095378780876	116.162451880597	124.499833268773	321.795423877588	117.784019279984	129.786813413124	133.435617387664	159.786310259406	133.435617387664	354.588023836397	164.278514888052	263.197139623953	129.786813413124	166.571757496567	118.603271921967	123.63985010238	212.305803728497	139.102062403335	198.088319173426	137.187003204645	141.043854832206	157.586484908149	159.786310259406	148.056087539877	284.049784849368	174.853152864563	292.035511262316	184.82293702688	195.361178746952	364.55685007285	221.321531214813	179.768944094464	225.971967050408	168.897012578931	140.069593761375	160.897711938794	245.571614547268	192.671583668617	188.706459813261	149.085899067962	133.435617387664	156.497955544585	177.294011918198	398.932264786176	153.277274191223	142.024892424684	128.89031040726	177.294011918198	224.411064656905	103.250145180432	147.03338943962	166.571757496567	131.598569811977	212.305803728497	199.466132393088	286.025507346488	131.598569811977	209.382926990792
PLA2G7	194.011720513331	187.40296908104	187.40296908104	170.071784204353	146.017755631158	288.014972080335	445.721888407616	257.78062081452	229.126418157561	274.374006409291	290.018274635724	237.206543843935	270.596618383713	224.411064656905	164.278514888052	377.412919626522	296.112175079754	192.671583668617	205.073888662943	294.066778879241	188.706459813261	252.4755723503	245.571614547268	675.588050315722	648.067376112783	227.543726378642	315.172969816299	910.174905514568	186.108482217	296.112175079754	709.176047672794	315.172969816299	396.176638346852	209.382926990792	354.588023836397	1217.74808576279	393.440046409731	278.204124806671	837.531707963168	364.55685007285	256	212.305803728497	202.250575837025	243.875327499248	218.274532292597	288.014972080335	183.546271746026	232.324903761193	237.206543843935	165.421162321599	194.011720513331	304.437021440697	170.071784204353	393.440046409731	221.321531214813	749.611876324161	181.019335983756	233.940851258727
PLEKHF1	2149.81976806004	922.88047371349	1663.49290773757	1209.33648530384	1541.37266934893	1663.49290773757	1120.556750091	1370.03781610098	2062.24496651616	1652.00232288691	1584.70655338741	2574.3633910207	2105.57711699162	639.145241037625	1074.90988403002	2896.3093757401	4737.79480127606	1858.59923008954	508.463357663762	2288.20405877191	1795.28851725524	1710.2600589893	995.998666150181	1978.23760163808	3104.18752821329	2401.96597602689	879.171006912259	2836.70419069117	1606.82823249255	1428.21751434282	1438.15155275571	1209.33648530384	1305.15008237492	1226.21819352978	1112.81649922668	1488.867857736	1226.21819352978	1734.13439971846	2194.99205127433	968.76303024701	1595.7290591447	1052.78855849581	4803.93195205378	648.067376112783	1128.35083865765	910.174905514568	1478.58349621504	1734.13439971846	2019.8045788024	2210.25942836107	2556.5809641505	1024	1234.74721555534	1606.82823249255	709.176047672794	1746.19625834077	1897.65235075148	903.887868201631
PLEKHG3	2556.5809641505	2740.07563220196	1710.2600589893	1499.22375264832	3929.14583275628	2610.30016474985	3236.00921339239	1675.06341592634	2091.03283344833	1807.77573640326	1833.01134526049	1370.03781610098	2401.96597602689	2194.99205127433	2936.74034793641	1541.37266934893	776.046882053324	1951.00261999398	1937.52606049402	2105.57711699162	3258.51743746015	1652.00232288691	2957.16699243007	1408.5548217751	699.41261145825	2241.113500182	2646.73859714558	1652.00232288691	2401.96597602689	2538.92136947505	820.295554651773	1520.15213632415	2665.14811994508	2120.22256402714	3516.68402764904	1389.16283130642	1552.09376410665	2836.70419069117	1418.35209534559	3326.98581547514	1698.44642982798	2592.26950445113	1438.15155275571	2241.113500182	1428.21751434282	2740.07563220196	1884.54430847975	2005.85276945803	1520.15213632415	2304.11977664268	1629.25871873007	1734.13439971846	4973.34224648211	3191.45811828941	1332.57405997254	1710.2600589893	3565.77510726093	2538.92136947505
PNOC	144.007486040168	142.024892424684	116.162451880597	219.792751728065	128.89031040726	137.187003204645	136.23938335403	143.012753673244	124.499833268773	150.122873501681	157.586484908149	149.085899067962	122.785807273634	141.043854832206	149.085899067962	347.290707826604	143.012753673244	137.187003204645	167.73035569387	150.122873501681	128.89031040726	153.277274191223	136.23938335403	515.56124162904	592.224350159507	134.363735503753	191.340703825272	225.971967050408	121.937663749624	146.017755631158	212.305803728497	222.860944203808	143.012753673244	132.513910251696	138.141214272567	413.000580721729	121.095378780876	129.786813413124	194.011720513331	146.017755631158	125.365798091127	146.017755631158	134.363735503753	134.363735503753	165.421162321599	135.298309191857	129.786813413124	164.278514888052	135.298309191857	153.277274191223	133.435617387664	121.937663749624	137.187003204645	200.853529061568	162.016844028196	172.445897838808	111.430472101904	156.497955544585
PPBP	317.365171184381	359.537888188927	349.706305729125	372.216964433999	455.087452757284	319.572620518813	448.82212931381	248.999666537545	413.000580721729	359.537888188927	333.143514993135	308.686803888835	404.501151674049	284.049784849368	685.018908050489	576.02994416067	415.873226934392	494.559400409521	526.394279247906	494.559400409521	487.750654998496	362.038671967512	280.139187522749	238.856445833423	393.440046409731	433.533599929614	530.055641006786	467.881702517453	552.564857090267	596.34359627185	390.722357493903	541.193236767427	519.147253652495	410.147777325886	621.667780810264	396.176638346852	232.324903761193	436.549064585194	342.509454025245	439.58550345613	221.321531214813	467.881702517453	410.147777325886	433.533599929614	330.842324643198	481.035647597574	442.643062429627	364.55685007285	398.932264786176	471.136077119936	362.038671967512	290.018274635724	364.55685007285	544.95753341612	284.049784849368	340.143568408707	580.036549271449	374.80593816208
PPFIBP1	942.272154239873	729.113700145701	910.174905514568	1209.33648530384	1305.15008237492	1520.15213632415	1089.91506683224	739.291748107518	873.098129170387	596.34359627185	916.505672630244	1160.0730985429	1323.36929857279	879.171006912259	1152.05988832134	776.046882053324	588.133557758482	781.444714987806	487.750654998496	652.575041187462	600.491494006722	948.82617537574	1260.69187926519	508.463357663762	367.092543492052	630.345939632597	580.036549271449	657.114059552207	608.874042881393	625.991822178339	464.649807522386	1038.29450730499	803.414116246273	719.075776377855	634.730342368761	481.035647597574	537.454942015011	497.99933307509	729.113700145701	639.145241037625	855.13002949465	560.278375045499	474.41308768787	564.175419328825	652.575041187462	580.036549271449	975.501309996992	666.28702998627	744.433928867999	1136.19913939747	989.118800819041	982.28645818907	652.575041187462	689.783591355233	576.02994416067	1024	1217.74808576279	719.075776377855
PRF1	192.671583668617	171.254727012622	330.842324643198	410.147777325886	118.603271921967	210.839300420499	117.784019279984	310.833890405132	230.720118428372	247.279700204761	284.049784849368	364.55685007285	219.792751728065	212.305803728497	183.546271746026	328.557029776103	265.027820503393	321.795423877588	321.795423877588	319.572620518813	153.277274191223	292.035511262316	183.546271746026	504.9511447006	781.444714987806	328.557029776103	342.509454025245	302.33412132596	187.40296908104	158.68258559219	245.571614547268	250.731596182253	212.305803728497	300.245747003361	190.019017040518	272.47876670806	203.657339841259	163.143760296866	298.171798135925	298.171798135925	225.971967050408	195.361178746952	166.571757496567	310.833890405132	300.245747003361	215.269482304951	173.645353913302	337.794025157861	317.365171184381	151.16706066298	259.573626826247	238.856445833423	159.786310259406	278.204124806671	276.282428545133	734.185086984103	167.73035569387	206.500290360864
PRG2	128	132.513910251696	137.187003204645	124.499833268773	114.56320907878	134.363735503753	116.970425629363	130.689552090521	125.365798091127	149.085899067962	141.043854832206	129.786813413124	121.095378780876	132.513910251696	126.23778617515	117.784019279984	134.363735503753	127.115839415941	123.63985010238	133.435617387664	176.069352721887	137.187003204645	160.897711938794	166.571757496567	163.143760296866	144.007486040168	232.324903761193	145.009137317862	157.586484908149	182.278425036425	152.218510720348	147.03338943962	243.875327499248	139.102062403335	149.085899067962	148.056087539877	124.499833268773	145.009137317862	156.497955544585	170.071784204353	134.363735503753	157.586484908149	134.363735503753	188.706459813261	127.115839415941	187.40296908104	117.784019279984	150.122873501681	129.786813413124	119.428222916711	140.069593761375	137.187003204645	128.89031040726	164.278514888052	165.421162321599	124.499833268773	111.430472101904	163.143760296866
PSG2	173.645353913302	147.03338943962	129.786813413124	170.071784204353	135.298309191857	168.897012578931	128.89031040726	146.017755631158	140.069593761375	158.68258559219	170.071784204353	134.363735503753	122.785807273634	144.007486040168	156.497955544585	154.343401944417	147.03338943962	149.085899067962	139.102062403335	150.122873501681	149.085899067962	135.298309191857	130.689552090521	136.23938335403	145.009137317862	129.786813413124	140.069593761375	124.499833268773	154.343401944417	124.499833268773	140.069593761375	145.009137317862	129.786813413124	130.689552090521	143.012753673244	136.23938335403	176.069352721887	143.012753673244	224.411064656905	139.102062403335	134.363735503753	137.187003204645	140.069593761375	147.03338943962	158.68258559219	153.277274191223	163.143760296866	126.23778617515	152.218510720348	125.365798091127	133.435617387664	140.069593761375	135.298309191857	142.024892424684	137.187003204645	142.024892424684	149.085899067962	141.043854832206
PTGDR	109.896375864033	112.985983525204	121.937663749624	130.689552090521	125.365798091127	106.152901864249	120.258911899394	147.03338943962	123.63985010238	124.499833268773	127.115839415941	151.16706066298	124.499833268773	129.786813413124	118.603271921967	130.689552090521	127.115839415941	142.024892424684	116.970425629363	123.63985010238	119.428222916711	143.012753673244	137.187003204645	152.218510720348	187.40296908104	141.043854832206	151.16706066298	121.937663749624	144.007486040168	127.115839415941	132.513910251696	128.89031040726	133.435617387664	162.016844028196	110.660765607407	124.499833268773	110.660765607407	109.896375864033	131.598569811977	128	145.009137317862	119.428222916711	108.383399982403	153.277274191223	172.445897838808	117.784019279984	139.102062403335	139.102062403335	137.187003204645	108.383399982403	126.23778617515	148.056087539877	106.152901864249	115.360059214186	134.363735503753	133.435617387664	121.937663749624	135.298309191857
PTGER2	128.89031040726	149.085899067962	203.657339841259	158.68258559219	131.598569811977	162.016844028196	133.435617387664	296.112175079754	186.108482217	143.012753673244	222.860944203808	218.274532292597	142.024892424684	274.374006409291	140.069593761375	133.435617387664	144.007486040168	186.108482217	152.218510720348	163.143760296866	178.527189292852	261.379104181041	207.936613467196	292.035511262316	200.853529061568	178.527189292852	207.936613467196	221.321531214813	170.071784204353	202.250575837025	215.269482304951	183.546271746026	194.011720513331	203.657339841259	154.343401944417	181.019335983756	121.937663749624	181.019335983756	155.416945202566	205.073888662943	210.839300420499	177.294011918198	171.254727012622	232.324903761193	256	192.671583668617	199.466132393088	209.382926990792	192.671583668617	171.254727012622	196.720023204866	227.543726378642	146.017755631158	296.112175079754	195.361178746952	221.321531214813	109.896375864033	160.897711938794
PTGIR	199.466132393088	210.839300420499	155.416945202566	129.786813413124	139.102062403335	157.586484908149	150.122873501681	173.645353913302	153.277274191223	153.277274191223	152.218510720348	177.294011918198	149.085899067962	158.68258559219	120.258911899394	140.069593761375	171.254727012622	170.071784204353	166.571757496567	158.68258559219	171.254727012622	155.416945202566	168.897012578931	166.571757496567	194.011720513331	183.546271746026	184.82293702688	205.073888662943	171.254727012622	187.40296908104	174.853152864563	190.019017040518	199.466132393088	176.069352721887	198.088319173426	187.40296908104	135.298309191857	170.071784204353	168.897012578931	191.340703825272	143.012753673244	186.108482217	179.768944094464	206.500290360864	171.254727012622	188.706459813261	131.598569811977	179.768944094464	167.73035569387	186.108482217	163.143760296866	173.645353913302	155.416945202566	190.019017040518	177.294011918198	183.546271746026	153.277274191223	163.143760296866
PTPRCAP	625.991822178339	300.245747003361	401.707058123136	544.95753341612	177.294011918198	604.66824265192	324.033688056392	512	439.58550345613	556.408249613341	643.590847755176	1160.0730985429	600.491494006722	259.573626826247	237.206543843935	3169.41310677482	786.880092819462	617.373607777669	604.66824265192	487.750654998496	202.250575837025	508.463357663762	282.087709664412	3541.14449943701	5256.91247641765	600.491494006722	548.748012818582	2105.57711699162	237.206543843935	238.856445833423	814.629359365037	2418.67297060768	257.78062081452	474.41308768787	430.538964609902	4513.4033546306	537.454942015011	385.343167337233	1398.8252229165	522.758208362083	359.537888188927	261.379104181041	364.55685007285	526.394279247906	714.108757171408	321.795423877588	413.000580721729	704.277410887549	474.41308768787	194.011720513331	445.721888407616	448.82212931381	337.794025157861	699.41261145825	442.643062429627	1408.5548217751	362.038671967512	242.190757561753
PTPRG	319.572620518813	541.193236767427	221.321531214813	455.087452757284	242.190757561753	229.126418157561	150.122873501681	276.282428545133	206.500290360864	302.33412132596	294.066778879241	306.554548382446	227.543726378642	484.381515123505	225.971967050408	183.546271746026	233.940851258727	225.971967050408	330.842324643198	186.108482217	310.833890405132	209.382926990792	207.936613467196	195.361178746952	237.206543843935	191.340703825272	359.537888188927	259.573626826247	300.245747003361	474.41308768787	261.379104181041	235.568038559968	494.559400409521	238.856445833423	182.278425036425	256	352.138705443775	372.216964433999	268.727471007505	245.571614547268	257.78062081452	372.216964433999	240.517823798787	621.667780810264	315.172969816299	304.437021440697	317.365171184381	333.143514993135	256	183.546271746026	230.720118428372	367.092543492052	342.509454025245	362.038671967512	284.049784849368	268.727471007505	194.011720513331	401.707058123136
PVRIG	131.598569811977	106.152901864249	127.115839415941	128.89031040726	120.258911899394	138.141214272567	152.218510720348	154.343401944417	119.428222916711	119.428222916711	135.298309191857	178.527189292852	149.085899067962	134.363735503753	121.095378780876	280.139187522749	152.218510720348	178.527189292852	155.416945202566	179.768944094464	127.115839415941	181.019335983756	149.085899067962	372.216964433999	537.454942015011	160.897711938794	196.720023204866	221.321531214813	145.009137317862	142.024892424684	188.706459813261	192.671583668617	141.043854832206	160.897711938794	145.009137317862	284.049784849368	128.89031040726	142.024892424684	235.568038559968	153.277274191223	177.294011918198	134.363735503753	143.012753673244	156.497955544585	165.421162321599	129.786813413124	124.499833268773	178.527189292852	140.069593761375	142.024892424684	145.009137317862	138.141214272567	132.513910251696	172.445897838808	145.009137317862	205.073888662943	130.689552090521	130.689552090521
QPCT	776.046882053324	296.112175079754	1360.57427363483	1168.14204504927	321.795423877588	803.414116246273	168.897012578931	2304.11977664268	1408.5548217751	948.82617537574	1520.15213632415	1323.36929857279	1144.10202938595	2401.96597602689	1478.58349621504	497.99933307509	572.051014692977	2120.22256402714	689.783591355233	2856.43502868563	657.114059552207	3956.47520327617	2385.3743850874	2210.25942836107	903.887868201631	2418.67297060768	474.41308768787	666.28702998627	781.444714987806	1858.59923008954	1584.70655338741	770.686334674466	333.143514993135	2091.03283344833	1038.29450730499	873.098129170387	1595.7290591447	380.038034081037	3019.30335701218	1910.85156666738	2048	634.730342368761	1478.58349621504	319.572620518813	1951.00261999398	407.314679682518	2385.3743850874	2896.3093757401	4011.70553891605	177.294011918198	4124.48993303232	2896.3093757401	2210.25942836107	2683.68569110193	666.28702998627	1217.74808576279	910.174905514568	955.425783333691
RAB27B	198.088319173426	276.282428545133	243.875327499248	335.460711387741	186.108482217	312.995911089169	229.126418157561	250.731596182253	292.035511262316	362.038671967512	235.568038559968	252.4755723503	232.324903761193	282.087709664412	190.019017040518	160.897711938794	284.049784849368	233.940851258727	310.833890405132	250.731596182253	207.936613467196	326.287520593731	200.853529061568	232.324903761193	205.073888662943	256	152.218510720348	326.287520593731	163.143760296866	187.40296908104	317.365171184381	288.014972080335	178.527189292852	272.47876670806	245.571614547268	349.706305729125	556.408249613341	192.671583668617	354.588023836397	237.206543843935	224.411064656905	184.82293702688	272.47876670806	181.019335983756	268.727471007505	154.343401944417	247.279700204761	240.517823798787	286.025507346488	218.274532292597	317.365171184381	357.054378585704	222.860944203808	243.875327499248	213.782507373663	369.645874053759	188.706459813261	182.278425036425
RALGPS2	292.035511262316	288.014972080335	233.940851258727	396.176638346852	205.073888662943	372.216964433999	328.557029776103	218.274532292597	259.573626826247	212.305803728497	272.47876670806	278.204124806671	280.139187522749	337.794025157861	256	242.190757561753	203.657339841259	240.517823798787	227.543726378642	235.568038559968	179.768944094464	265.027820503393	263.197139623953	580.036549271449	340.143568408707	266.871234775327	195.361178746952	242.190757561753	173.645353913302	174.853152864563	221.321531214813	294.066778879241	190.019017040518	221.321531214813	310.833890405132	584.071022524633	326.287520593731	317.365171184381	319.572620518813	337.794025157861	290.018274635724	209.382926990792	237.206543843935	162.016844028196	224.411064656905	171.254727012622	229.126418157561	282.087709664412	284.049784849368	326.287520593731	328.557029776103	304.437021440697	292.035511262316	219.792751728065	284.049784849368	227.543726378642	200.853529061568	184.82293702688
RASA3	188.706459813261	230.720118428372	308.686803888835	268.727471007505	369.645874053759	194.011720513331	191.340703825272	290.018274635724	179.768944094464	199.466132393088	242.190757561753	219.792751728065	235.568038559968	250.731596182253	284.049784849368	398.932264786176	294.066778879241	300.245747003361	209.382926990792	272.47876670806	398.932264786176	257.78062081452	276.282428545133	374.80593816208	491.143229094535	276.282428545133	576.02994416067	380.038034081037	385.343167337233	467.881702517453	243.875327499248	280.139187522749	474.41308768787	312.995911089169	235.568038559968	290.018274635724	172.445897838808	222.860944203808	250.731596182253	330.842324643198	218.274532292597	340.143568408707	304.437021440697	427.565014747325	230.720118428372	421.678600840998	233.940851258727	274.374006409291	272.47876670806	225.971967050408	235.568038559968	257.78062081452	187.40296908104	398.932264786176	308.686803888835	333.143514993135	354.588023836397	445.721888407616
RASGRP2	270.596618383713	192.671583668617	364.55685007285	162.016844028196	600.491494006722	202.250575837025	221.321531214813	315.172969816299	302.33412132596	238.856445833423	296.112175079754	266.871234775327	377.412919626522	248.999666537545	497.99933307509	1499.22375264832	385.343167337233	247.279700204761	202.250575837025	340.143568408707	604.66824265192	286.025507346488	372.216964433999	1897.65235075148	1770.57224971851	292.035511262316	1016.92671532752	1287.18169551035	765.362815301089	413.000580721729	445.721888407616	572.051014692977	477.712891666846	315.172969816299	240.517823798787	814.629359365037	321.795423877588	215.269482304951	202.250575837025	266.871234775327	229.126418157561	369.645874053759	312.995911089169	689.783591355233	292.035511262316	729.113700145701	250.731596182253	195.361178746952	196.720023204866	232.324903761193	290.018274635724	235.568038559968	183.546271746026	491.143229094535	349.706305729125	385.343167337233	831.746453868785	689.783591355233
RASGRP3	448.82212931381	455.087452757284	237.206543843935	415.873226934392	198.088319173426	288.014972080335	227.543726378642	359.537888188927	362.038671967512	564.175419328825	544.95753341612	560.278375045499	445.721888407616	803.414116246273	294.066778879241	1009.9022894012	430.538964609902	280.139187522749	349.706305729125	390.722357493903	519.147253652495	448.82212931381	564.175419328825	2628.45623820883	2721.14854726966	352.138705443775	744.433928867999	1217.74808576279	300.245747003361	596.34359627185	648.067376112783	942.272154239873	508.463357663762	292.035511262316	352.138705443775	2646.73859714558	304.437021440697	330.842324643198	770.686334674466	929.299615044772	390.722357493903	522.758208362083	278.204124806671	630.345939632597	445.721888407616	330.842324643198	256	556.408249613341	333.143514993135	276.282428545133	349.706305729125	464.649807522386	380.038034081037	407.314679682518	433.533599929614	515.56124162904	296.112175079754	312.995911089169
RASSF4	333.143514993135	206.500290360864	276.282428545133	388.023441026662	310.833890405132	242.190757561753	302.33412132596	252.4755723503	349.706305729125	282.087709664412	256	302.33412132596	272.47876670806	218.274532292597	286.025507346488	621.667780810264	362.038671967512	270.596618383713	212.305803728497	282.087709664412	522.758208362083	286.025507346488	300.245747003361	588.133557758482	685.018908050489	451.943934100815	714.108757171408	1573.76018563892	292.035511262316	548.748012818582	319.572620518813	515.56124162904	1192.6871925437	268.727471007505	310.833890405132	685.018908050489	424.611607456994	209.382926990792	270.596618383713	243.875327499248	233.940851258727	310.833890405132	335.460711387741	537.454942015011	233.940851258727	330.842324643198	219.792751728065	259.573626826247	202.250575837025	170.071784204353	227.543726378642	252.4755723503	202.250575837025	398.932264786176	274.374006409291	362.038671967512	487.750654998496	315.172969816299
REN	630.345939632597	272.47876670806	191.340703825272	215.269482304951	205.073888662943	210.839300420499	182.278425036425	216.766799964807	166.571757496567	380.038034081037	229.126418157561	319.572620518813	184.82293702688	265.027820503393	315.172969816299	657.114059552207	187.40296908104	203.657339841259	192.671583668617	206.500290360864	268.727471007505	448.82212931381	471.136077119936	340.143568408707	183.546271746026	248.999666537545	256	494.559400409521	207.936613467196	202.250575837025	724.077343935025	240.517823798787	200.853529061568	689.783591355233	803.414116246273	639.145241037625	442.643062429627	213.782507373663	298.171798135925	256	237.206543843935	238.856445833423	238.856445833423	200.853529061568	306.554548382446	225.971967050408	814.629359365037	317.365171184381	200.853529061568	533.742469550654	270.596618383713	199.466132393088	390.722357493903	232.324903761193	205.073888662943	209.382926990792	458.252836315122	196.720023204866
