geneName	GSM340605	GSM340606	GSM340607	GSM340608	GSM340609	GSM340610	GSM340611	GSM340615	GSM340616	GSM340617	GSM340619	GSM340621	GSM340622	GSM340624	GSM340625	GSM340626	GSM340627	GSM340629	GSM340631	GSM340632	GSM340635	GSM340637	GSM340638	GSM340639	GSM340640	GSM340641	GSM340642	GSM340643	GSM340644	GSM340645	GSM340646	GSM340647	GSM340649	GSM340650	GSM340651	GSM340652	GSM340655	GSM340656	GSM340657	GSM340658	GSM340659	GSM340661	GSM340662	GSM340663	GSM340664	GSM340666	GSM340667	GSM340668	GSM340669	GSM340670	GSM340671	GSM340675	GSM340676	GSM340679	GSM340680	GSM340681	GSM340682	GSM340683	GSM340685	GSM340686	GSM340687	GSM340688	GSM340689	GSM340690	GSM340691	GSM340692	GSM340695	GSM340698	GSM340699	GSM340703	GSM340707	GSM340708	GSM340710	GSM340711	GSM340713	GSM340716	GSM340717	GSM340719	GSM340722	GSM340724	GSM340726	GSM340730	GSM340734	GSM340735	GSM340736	GSM340737	GSM340738	GSM340739	GSM340740	GSM340741	GSM340742	GSM340743	GSM340744	GSM340748	GSM340749	GSM340750	GSM340751	GSM340752	GSM340753	GSM340754	GSM340755	GSM340756	GSM340768
ALOX15	162.016844028196	155.416945202566	151.16706066298	157.586484908149	164.278514888052	166.571757496567	155.416945202566	149.085899067962	141.043854832206	181.019335983756	157.586484908149	159.786310259406	155.416945202566	140.069593761375	177.294011918198	159.786310259406	151.16706066298	165.421162321599	151.16706066298	151.16706066298	150.122873501681	149.085899067962	155.416945202566	160.897711938794	145.009137317862	187.40296908104	147.03338943962	142.024892424684	147.03338943962	168.897012578931	163.143760296866	152.218510720348	167.73035569387	144.007486040168	153.277274191223	155.416945202566	268.727471007505	166.571757496567	153.277274191223	159.786310259406	152.218510720348	153.277274191223	184.82293702688	154.343401944417	146.017755631158	147.03338943962	149.085899067962	131.598569811977	159.786310259406	176.069352721887	155.416945202566	159.786310259406	141.043854832206	247.279700204761	158.68258559219	187.40296908104	150.122873501681	256	163.143760296866	158.68258559219	153.277274191223	172.445897838808	188.706459813261	152.218510720348	160.897711938794	145.009137317862	171.254727012622	172.445897838808	150.122873501681	147.03338943962	160.897711938794	192.671583668617	209.382926990792	157.586484908149	158.68258559219	145.009137317862	196.720023204866	149.085899067962	138.141214272567	151.16706066298	148.056087539877	138.141214272567	162.016844028196	140.069593761375	159.786310259406	156.497955544585	172.445897838808	147.03338943962	176.069352721887	148.056087539877	155.416945202566	145.009137317862	168.897012578931	147.03338943962	149.085899067962	156.497955544585	150.122873501681	163.143760296866	152.218510720348	153.277274191223	190.019017040518	158.68258559219	159.786310259406
ALOX5	4153.17802921996	294.066778879241	5042.76751706078	1468.37017396821	4608.23955328536	2062.24496651616	1884.54430847975	4211.15423398325	3082.74533869787	3565.77510726093	4211.15423398325	903.887868201631	2538.92136947505	6080.60854529659	4938.98886222135	4269.93975640524	4672.56818019706	4067.7068613101	4011.70553891605	4870.99234305115	6746.85761345596	5634.21928710039	3516.68402764904	6427.31292997018	6338.82621354963	2005.85276945803	3929.14583275628	3565.77510726093	2759.13436542093	1640.59110930355	3147.52037127785	1584.70655338741	3821.70313333476	1871.52681006981	929.299615044772	5404.70440252578	3281.18221860709	776.046882053324	3420.5201179786	3743.05362013962	4513.4033546306	5518.26873084187	1520.15213632415	1770.57224971851	3516.68402764904	1562.88942997561	4451.26599690673	9089.59311517979	2194.99205127433	2876.30310551142	2005.85276945803	1584.70655338741	3875.05212098804	2225.63299845337	4640.29239417159	1937.52606049402	5148.72678204141	4904.87277411913	2936.74034793641	6165.49067739573	989.118800819041	2628.45623820883	5518.26873084187	1910.85156666738	2998.44750529664	5792.6187514802	3666.02269052097	1408.5548217751	797.864529572352	5442.29709453931	6080.60854529659	2005.85276945803	3956.47520327617	1398.8252229165	3213.65646498509	6936.53759887382	5873.48069587283	5220.6003294997	5330.29623989016	1562.88942997561	3541.14449943701	5256.91247641765	3983.99466460072	2019.8045788024	2521.38375853039	4672.56818019706	8480.89025610857	3565.77510726093	5480.15126440391	4513.4033546306	1038.29450730499	3420.5201179786	2164.77294706971	11036.5374616837	5148.72678204141	1168.14204504927	1722.15585843961	1845.76094742698	5673.40838138235	7804.01047997593	3743.05362013962	5792.6187514802	719.075776377855
AMPD1	222.860944203808	156.497955544585	126.23778617515	117.784019279984	122.785807273634	171.254727012622	114.56320907878	129.786813413124	131.598569811977	115.360059214186	115.360059214186	118.603271921967	117.784019279984	131.598569811977	118.603271921967	127.115839415941	124.499833268773	261.379104181041	129.786813413124	126.23778617515	118.603271921967	128.89031040726	113.771863189321	137.187003204645	115.360059214186	128.89031040726	113.771863189321	103.250145180432	103.250145180432	114.56320907878	116.162451880597	112.985983525204	124.499833268773	127.115839415941	131.598569811977	105.419650210249	112.985983525204	129.786813413124	129.786813413124	119.428222916711	146.017755631158	124.499833268773	128	121.937663749624	104.691463495396	113.771863189321	111.430472101904	104.691463495396	112.985983525204	136.23938335403	105.419650210249	115.360059214186	136.23938335403	118.603271921967	139.102062403335	116.162451880597	108.383399982403	126.23778617515	128.89031040726	128.89031040726	146.017755631158	139.102062403335	120.258911899394	121.095378780876	111.430472101904	110.660765607407	109.137266146298	106.891253686831	202.250575837025	140.069593761375	120.258911899394	125.365798091127	112.985983525204	121.095378780876	119.428222916711	128	120.258911899394	139.102062403335	128.89031040726	121.937663749624	117.784019279984	131.598569811977	134.363735503753	128	111.430472101904	116.162451880597	121.937663749624	119.428222916711	190.019017040518	116.970425629363	792.353276693704	122.785807273634	205.073888662943	119.428222916711	162.016844028196	187.40296908104	112.985983525204	121.095378780876	128	108.383399982403	122.785807273634	123.63985010238	117.784019279984
ANGPT4	111.430472101904	121.095378780876	124.499833268773	126.23778617515	121.937663749624	128	117.784019279984	119.428222916711	145.009137317862	122.785807273634	110.660765607407	142.024892424684	129.786813413124	125.365798091127	116.970425629363	108.383399982403	117.784019279984	121.095378780876	115.360059214186	123.63985010238	127.115839415941	122.785807273634	121.095378780876	136.23938335403	121.937663749624	121.095378780876	142.024892424684	112.205532328452	117.784019279984	126.23778617515	116.162451880597	121.937663749624	127.115839415941	128	126.23778617515	121.937663749624	130.689552090521	143.012753673244	131.598569811977	105.419650210249	133.435617387664	131.598569811977	121.937663749624	133.435617387664	112.205532328452	114.56320907878	124.499833268773	116.970425629363	137.187003204645	116.970425629363	111.430472101904	118.603271921967	114.56320907878	116.162451880597	133.435617387664	128	116.162451880597	124.499833268773	111.430472101904	111.430472101904	118.603271921967	125.365798091127	118.603271921967	141.043854832206	132.513910251696	119.428222916711	121.095378780876	113.771863189321	127.115839415941	134.363735503753	124.499833268773	133.435617387664	117.784019279984	123.63985010238	113.771863189321	123.63985010238	112.985983525204	130.689552090521	133.435617387664	125.365798091127	122.785807273634	121.095378780876	121.095378780876	116.162451880597	122.785807273634	123.63985010238	108.383399982403	120.258911899394	110.660765607407	126.23778617515	117.784019279984	110.660765607407	127.115839415941	115.360059214186	141.043854832206	123.63985010238	147.03338943962	118.603271921967	121.937663749624	138.141214272567	134.363735503753	125.365798091127	118.603271921967
ANKRD55	168.897012578931	144.007486040168	166.571757496567	137.187003204645	129.786813413124	135.298309191857	146.017755631158	147.03338943962	136.23938335403	140.069593761375	143.012753673244	151.16706066298	135.298309191857	129.786813413124	145.009137317862	148.056087539877	151.16706066298	130.689552090521	127.115839415941	147.03338943962	139.102062403335	126.23778617515	119.428222916711	131.598569811977	157.586484908149	130.689552090521	122.785807273634	128.89031040726	126.23778617515	144.007486040168	136.23938335403	146.017755631158	140.069593761375	130.689552090521	133.435617387664	116.162451880597	143.012753673244	136.23938335403	145.009137317862	134.363735503753	138.141214272567	136.23938335403	122.785807273634	134.363735503753	126.23778617515	130.689552090521	134.363735503753	129.786813413124	128.89031040726	153.277274191223	135.298309191857	140.069593761375	130.689552090521	141.043854832206	130.689552090521	147.03338943962	142.024892424684	128.89031040726	144.007486040168	129.786813413124	155.416945202566	151.16706066298	156.497955544585	147.03338943962	153.277274191223	133.435617387664	143.012753673244	141.043854832206	140.069593761375	124.499833268773	139.102062403335	145.009137317862	145.009137317862	134.363735503753	115.360059214186	149.085899067962	142.024892424684	145.009137317862	136.23938335403	130.689552090521	136.23938335403	156.497955544585	131.598569811977	131.598569811977	140.069593761375	128	146.017755631158	153.277274191223	146.017755631158	139.102062403335	144.007486040168	160.897711938794	173.645353913302	123.63985010238	122.785807273634	136.23938335403	122.785807273634	149.085899067962	134.363735503753	116.162451880597	128.89031040726	144.007486040168	124.499833268773
APOBEC3A	145.009137317862	131.598569811977	152.218510720348	110.660765607407	232.324903761193	132.513910251696	128	133.435617387664	140.069593761375	128.89031040726	119.428222916711	128	148.056087539877	152.218510720348	139.102062403335	128	130.689552090521	163.143760296866	137.187003204645	128	144.007486040168	188.706459813261	141.043854832206	126.23778617515	235.568038559968	120.258911899394	163.143760296866	137.187003204645	109.896375864033	242.190757561753	164.278514888052	125.365798091127	130.689552090521	265.027820503393	127.115839415941	141.043854832206	237.206543843935	149.085899067962	146.017755631158	127.115839415941	439.58550345613	144.007486040168	138.141214272567	116.970425629363	179.768944094464	137.187003204645	121.937663749624	162.016844028196	134.363735503753	119.428222916711	145.009137317862	190.019017040518	126.23778617515	124.499833268773	148.056087539877	183.546271746026	135.298309191857	124.499833268773	135.298309191857	126.23778617515	135.298309191857	132.513910251696	117.784019279984	1341.84284555096	126.23778617515	142.024892424684	128.89031040726	121.937663749624	124.499833268773	124.499833268773	131.598569811977	367.092543492052	272.47876670806	131.598569811977	147.03338943962	141.043854832206	125.365798091127	182.278425036425	129.786813413124	133.435617387664	118.603271921967	115.360059214186	128.89031040726	129.786813413124	125.365798091127	128.89031040726	128.89031040726	166.571757496567	134.363735503753	131.598569811977	135.298309191857	192.671583668617	172.445897838808	118.603271921967	117.784019279984	130.689552090521	142.024892424684	131.598569811977	125.365798091127	104.691463495396	142.024892424684	118.603271921967	128
APOBEC3G	326.287520593731	1184.44870031901	458.252836315122	410.147777325886	430.538964609902	544.95753341612	357.054378585704	433.533599929614	349.706305729125	439.58550345613	548.748012818582	461.440236856745	588.133557758482	442.643062429627	410.147777325886	380.038034081037	292.035511262316	354.588023836397	315.172969816299	413.000580721729	300.245747003361	344.891795677617	292.035511262316	508.463357663762	396.176638346852	369.645874053759	372.216964433999	225.971967050408	464.649807522386	298.171798135925	989.118800819041	344.891795677617	471.136077119936	333.143514993135	374.80593816208	458.252836315122	451.943934100815	310.833890405132	401.707058123136	407.314679682518	533.742469550654	357.054378585704	657.114059552207	280.139187522749	259.573626826247	364.55685007285	257.78062081452	282.087709664412	372.216964433999	556.408249613341	398.932264786176	259.573626826247	560.278375045499	357.054378585704	390.722357493903	439.58550345613	455.087452757284	512	292.035511262316	451.943934100815	436.549064585194	910.174905514568	1438.15155275571	232.324903761193	278.204124806671	286.025507346488	541.193236767427	182.278425036425	266.871234775327	530.055641006786	572.051014692977	797.864529572352	661.684649286396	458.252836315122	290.018274635724	396.176638346852	357.054378585704	393.440046409731	588.133557758482	330.842324643198	344.891795677617	508.463357663762	263.197139623953	942.272154239873	335.460711387741	317.365171184381	359.537888188927	263.197139623953	501.463192364507	421.678600840998	315.172969816299	410.147777325886	372.216964433999	385.343167337233	418.765853981584	237.206543843935	245.571614547268	413.000580721729	222.860944203808	471.136077119936	451.943934100815	588.133557758482	324.033688056392
APOL3	162.016844028196	140.069593761375	501.463192364507	385.343167337233	286.025507346488	600.491494006722	191.340703825272	515.56124162904	467.881702517453	533.742469550654	203.657339841259	464.649807522386	474.41308768787	501.463192364507	333.143514993135	404.501151674049	254.231678831881	613.109096764891	754.825839253044	413.000580721729	680.287136817414	826.001161443457	576.02994416067	474.41308768787	564.175419328825	357.054378585704	439.58550345613	541.193236767427	613.109096764891	584.071022524633	433.533599929614	298.171798135925	588.133557758482	497.99933307509	474.41308768787	369.645874053759	613.109096764891	388.023441026662	526.394279247906	433.533599929614	719.075776377855	410.147777325886	464.649807522386	477.712891666846	321.795423877588	359.537888188927	455.087452757284	803.414116246273	186.108482217	427.565014747325	149.085899067962	410.147777325886	474.41308768787	382.681407650544	340.143568408707	497.99933307509	176.069352721887	225.971967050408	404.501151674049	467.881702517453	445.721888407616	177.294011918198	765.362815301089	413.000580721729	512	436.549064585194	340.143568408707	385.343167337233	709.176047672794	719.075776377855	508.463357663762	451.943934100815	436.549064585194	245.571614547268	274.374006409291	330.842324643198	515.56124162904	508.463357663762	522.758208362083	421.678600840998	398.932264786176	418.765853981584	308.686803888835	809.002303348098	284.049784849368	286.025507346488	552.564857090267	413.000580721729	445.721888407616	765.362815301089	254.231678831881	369.645874053759	362.038671967512	608.874042881393	568.099569698737	372.216964433999	608.874042881393	390.722357493903	243.875327499248	568.099569698737	467.881702517453	572.051014692977	245.571614547268
APOL6	147.03338943962	199.466132393088	230.720118428372	181.019335983756	162.016844028196	162.016844028196	167.73035569387	147.03338943962	187.40296908104	170.071784204353	167.73035569387	179.768944094464	172.445897838808	143.012753673244	146.017755631158	145.009137317862	129.786813413124	143.012753673244	145.009137317862	160.897711938794	163.143760296866	252.4755723503	160.897711938794	191.340703825272	225.971967050408	230.720118428372	225.971967050408	144.007486040168	184.82293702688	230.720118428372	294.066778879241	156.497955544585	213.782507373663	210.839300420499	168.897012578931	216.766799964807	278.204124806671	230.720118428372	160.897711938794	159.786310259406	250.731596182253	190.019017040518	247.279700204761	227.543726378642	154.343401944417	155.416945202566	167.73035569387	165.421162321599	172.445897838808	222.860944203808	143.012753673244	156.497955544585	233.940851258727	213.782507373663	202.250575837025	233.940851258727	183.546271746026	219.792751728065	132.513910251696	171.254727012622	237.206543843935	154.343401944417	184.82293702688	133.435617387664	162.016844028196	140.069593761375	191.340703825272	224.411064656905	187.40296908104	156.497955544585	224.411064656905	235.568038559968	164.278514888052	163.143760296866	154.343401944417	187.40296908104	165.421162321599	162.016844028196	167.73035569387	177.294011918198	190.019017040518	187.40296908104	216.766799964807	219.792751728065	156.497955544585	153.277274191223	142.024892424684	154.343401944417	190.019017040518	148.056087539877	170.071784204353	165.421162321599	205.073888662943	190.019017040518	188.706459813261	192.671583668617	163.143760296866	164.278514888052	170.071784204353	150.122873501681	179.768944094464	164.278514888052	144.007486040168
AQP9	158.68258559219	187.40296908104	159.786310259406	138.141214272567	142.024892424684	179.768944094464	148.056087539877	153.277274191223	152.218510720348	170.071784204353	182.278425036425	143.012753673244	156.497955544585	165.421162321599	129.786813413124	151.16706066298	141.043854832206	176.069352721887	162.016844028196	151.16706066298	154.343401944417	154.343401944417	162.016844028196	159.786310259406	257.78062081452	149.085899067962	164.278514888052	132.513910251696	153.277274191223	177.294011918198	202.250575837025	152.218510720348	134.363735503753	302.33412132596	162.016844028196	145.009137317862	252.4755723503	205.073888662943	170.071784204353	144.007486040168	145.009137317862	131.598569811977	184.82293702688	166.571757496567	125.365798091127	154.343401944417	158.68258559219	127.115839415941	162.016844028196	150.122873501681	206.500290360864	163.143760296866	153.277274191223	188.706459813261	154.343401944417	182.278425036425	135.298309191857	146.017755631158	172.445897838808	136.23938335403	270.596618383713	158.68258559219	159.786310259406	184.82293702688	143.012753673244	153.277274191223	142.024892424684	324.033688056392	206.500290360864	148.056087539877	141.043854832206	190.019017040518	501.463192364507	156.497955544585	143.012753673244	135.298309191857	152.218510720348	173.645353913302	439.58550345613	155.416945202566	117.784019279984	136.23938335403	294.066778879241	156.497955544585	168.897012578931	144.007486040168	145.009137317862	176.069352721887	177.294011918198	144.007486040168	216.766799964807	257.78062081452	149.085899067962	144.007486040168	141.043854832206	158.68258559219	158.68258559219	166.571757496567	160.897711938794	160.897711938794	564.175419328825	162.016844028196	155.416945202566
ARHGAP22	254.231678831881	207.936613467196	198.088319173426	168.897012578931	147.03338943962	158.68258559219	152.218510720348	186.108482217	232.324903761193	247.279700204761	242.190757561753	177.294011918198	177.294011918198	171.254727012622	150.122873501681	199.466132393088	274.374006409291	182.278425036425	218.274532292597	203.657339841259	203.657339841259	176.069352721887	163.143760296866	207.936613467196	183.546271746026	181.019335983756	196.720023204866	141.043854832206	155.416945202566	179.768944094464	152.218510720348	149.085899067962	237.206543843935	164.278514888052	209.382926990792	158.68258559219	157.586484908149	168.897012578931	212.305803728497	174.853152864563	163.143760296866	191.340703825272	139.102062403335	202.250575837025	142.024892424684	156.497955544585	181.019335983756	170.071784204353	172.445897838808	265.027820503393	187.40296908104	173.645353913302	178.527189292852	156.497955544585	148.056087539877	136.23938335403	194.011720513331	157.586484908149	170.071784204353	200.853529061568	261.379104181041	212.305803728497	190.019017040518	163.143760296866	200.853529061568	177.294011918198	195.361178746952	134.363735503753	242.190757561753	181.019335983756	159.786310259406	164.278514888052	205.073888662943	196.720023204866	176.069352721887	146.017755631158	170.071784204353	224.411064656905	174.853152864563	194.011720513331	165.421162321599	196.720023204866	154.343401944417	188.706459813261	192.671583668617	176.069352721887	280.139187522749	240.517823798787	172.445897838808	172.445897838808	176.069352721887	150.122873501681	154.343401944417	179.768944094464	183.546271746026	167.73035569387	154.343401944417	177.294011918198	174.853152864563	191.340703825272	149.085899067962	196.720023204866	162.016844028196
ARRB1	182.278425036425	158.68258559219	515.56124162904	326.287520593731	377.412919626522	321.795423877588	280.139187522749	308.686803888835	572.051014692977	367.092543492052	621.667780810264	219.792751728065	537.454942015011	256	257.78062081452	330.842324643198	233.940851258727	359.537888188927	224.411064656905	288.014972080335	312.995911089169	218.274532292597	202.250575837025	526.394279247906	639.145241037625	304.437021440697	317.365171184381	227.543726378642	238.856445833423	240.517823798787	477.712891666846	212.305803728497	564.175419328825	362.038671967512	317.365171184381	617.373607777669	458.252836315122	349.706305729125	494.559400409521	276.282428545133	608.874042881393	588.133557758482	484.381515123505	290.018274635724	232.324903761193	458.252836315122	328.557029776103	222.860944203808	292.035511262316	216.766799964807	680.287136817414	451.943934100815	247.279700204761	508.463357663762	436.549064585194	340.143568408707	302.33412132596	714.108757171408	229.126418157561	337.794025157861	276.282428545133	302.33412132596	873.098129170387	321.795423877588	621.667780810264	192.671583668617	266.871234775327	413.000580721729	424.611607456994	349.706305729125	254.231678831881	617.373607777669	781.444714987806	232.324903761193	272.47876670806	243.875327499248	263.197139623953	296.112175079754	404.501151674049	225.971967050408	252.4755723503	380.038034081037	1112.81649922668	219.792751728065	393.440046409731	354.588023836397	404.501151674049	433.533599929614	364.55685007285	526.394279247906	592.224350159507	369.645874053759	404.501151674049	294.066778879241	477.712891666846	588.133557758482	968.76303024701	421.678600840998	235.568038559968	308.686803888835	600.491494006722	230.720118428372	266.871234775327
ASGR1	398.932264786176	163.143760296866	310.833890405132	194.011720513331	292.035511262316	418.765853981584	265.027820503393	240.517823798787	298.171798135925	219.792751728065	159.786310259406	164.278514888052	286.025507346488	229.126418157561	188.706459813261	286.025507346488	182.278425036425	401.707058123136	321.795423877588	290.018274635724	330.842324643198	183.546271746026	216.766799964807	319.572620518813	243.875327499248	362.038671967512	272.47876670806	266.871234775327	174.853152864563	252.4755723503	219.792751728065	198.088319173426	272.47876670806	238.856445833423	266.871234775327	177.294011918198	436.549064585194	284.049784849368	240.517823798787	265.027820503393	190.019017040518	274.374006409291	410.147777325886	215.269482304951	541.193236767427	421.678600840998	374.80593816208	152.218510720348	159.786310259406	306.554548382446	254.231678831881	968.76303024701	354.588023836397	324.033688056392	176.069352721887	282.087709664412	207.936613467196	439.58550345613	227.543726378642	286.025507346488	552.564857090267	324.033688056392	212.305803728497	436.549064585194	504.9511447006	187.40296908104	203.657339841259	321.795423877588	572.051014692977	195.361178746952	198.088319173426	263.197139623953	250.731596182253	218.274532292597	265.027820503393	198.088319173426	292.035511262316	364.55685007285	401.707058123136	333.143514993135	203.657339841259	232.324903761193	280.139187522749	172.445897838808	300.245747003361	259.573626826247	174.853152864563	625.991822178339	257.78062081452	155.416945202566	266.871234775327	266.871234775327	268.727471007505	141.043854832206	207.936613467196	270.596618383713	166.571757496567	206.500290360864	215.269482304951	335.460711387741	347.290707826604	229.126418157561	418.765853981584
ASGR2	120.258911899394	115.360059214186	130.689552090521	125.365798091127	123.63985010238	129.786813413124	114.56320907878	136.23938335403	148.056087539877	131.598569811977	113.771863189321	125.365798091127	130.689552090521	126.23778617515	130.689552090521	128	137.187003204645	124.499833268773	137.187003204645	135.298309191857	120.258911899394	133.435617387664	130.689552090521	132.513910251696	137.187003204645	127.115839415941	128	114.56320907878	130.689552090521	123.63985010238	117.784019279984	127.115839415941	121.937663749624	130.689552090521	131.598569811977	112.985983525204	124.499833268773	126.23778617515	138.141214272567	137.187003204645	121.095378780876	119.428222916711	121.937663749624	137.187003204645	123.63985010238	123.63985010238	126.23778617515	112.205532328452	135.298309191857	131.598569811977	116.970425629363	136.23938335403	149.085899067962	136.23938335403	123.63985010238	129.786813413124	133.435617387664	118.603271921967	110.660765607407	121.095378780876	139.102062403335	127.115839415941	124.499833268773	131.598569811977	129.786813413124	126.23778617515	134.363735503753	140.069593761375	140.069593761375	149.085899067962	123.63985010238	139.102062403335	139.102062403335	130.689552090521	109.137266146298	129.786813413124	120.258911899394	143.012753673244	128.89031040726	138.141214272567	128	128	146.017755631158	119.428222916711	117.784019279984	124.499833268773	130.689552090521	137.187003204645	122.785807273634	130.689552090521	117.784019279984	129.786813413124	135.298309191857	125.365798091127	129.786813413124	122.785807273634	121.095378780876	127.115839415941	135.298309191857	127.115839415941	121.095378780876	125.365798091127	136.23938335403
ATHL1	9152.81623508763	126.23778617515	315.172969816299	544.95753341612	362.038671967512	643.590847755176	749.611876324161	568.099569698737	809.002303348098	2288.20405877191	347.290707826604	481.035647597574	1031.12248325808	982.28645818907	1698.44642982798	3213.65646498509	1618.0046066962	1686.71440336399	2401.96597602689	739.291748107518	1176.26711551696	948.82617537574	2048	424.611607456994	879.171006912259	770.686334674466	508.463357663762	1360.57427363483	803.414116246273	515.56124162904	335.460711387741	319.572620518813	282.087709664412	1360.57427363483	592.224350159507	445.721888407616	867.067199859228	1176.26711551696	340.143568408707	995.998666150181	1398.8252229165	477.712891666846	321.795423877588	312.995911089169	1458.2274002914	487.750654998496	2856.43502868563	1438.15155275571	415.873226934392	421.678600840998	481.035647597574	3541.14449943701	315.172969816299	519.147253652495	600.491494006722	319.572620518813	541.193236767427	501.463192364507	3615.55147280652	765.362815301089	1269.46068473752	2556.5809641505	3666.02269052097	2194.99205127433	6080.60854529659	781.444714987806	357.054378585704	754.825839253044	1296.13475222557	410.147777325886	461.440236856745	464.649807522386	1296.13475222557	739.291748107518	1251.98364435668	634.730342368761	1360.57427363483	6295.0407425557	797.864529572352	344.891795677617	385.343167337233	724.077343935025	982.28645818907	680.287136817414	8306.35605843992	235.568038559968	1052.78855849581	2033.85343065505	891.443776815232	25531.6649463153	580.036549271449	390.722357493903	4938.98886222135	7082.28899887403	1323.36929857279	1176.26711551696	699.41261145825	2778.32566261283	342.509454025245	1052.78855849581	2778.32566261283	445.721888407616	191.340703825272
ATP8B4	116.970425629363	115.360059214186	458.252836315122	212.305803728497	233.940851258727	369.645874053759	263.197139623953	270.596618383713	418.765853981584	216.766799964807	294.066778879241	191.340703825272	154.343401944417	177.294011918198	158.68258559219	186.108482217	163.143760296866	421.678600840998	192.671583668617	294.066778879241	227.543726378642	298.171798135925	142.024892424684	306.554548382446	245.571614547268	127.115839415941	238.856445833423	138.141214272567	209.382926990792	280.139187522749	186.108482217	171.254727012622	254.231678831881	209.382926990792	202.250575837025	124.499833268773	163.143760296866	164.278514888052	215.269482304951	179.768944094464	179.768944094464	250.731596182253	230.720118428372	312.995911089169	176.069352721887	182.278425036425	238.856445833423	127.115839415941	202.250575837025	268.727471007505	170.071784204353	146.017755631158	225.971967050408	232.324903761193	202.250575837025	203.657339841259	191.340703825272	196.720023204866	164.278514888052	265.027820503393	522.758208362083	240.517823798787	235.568038559968	278.204124806671	418.765853981584	126.23778617515	286.025507346488	312.995911089169	2418.67297060768	243.875327499248	219.792751728065	261.379104181041	212.305803728497	380.038034081037	237.206543843935	172.445897838808	232.324903761193	308.686803888835	230.720118428372	225.971967050408	312.995911089169	259.573626826247	282.087709664412	221.321531214813	156.497955544585	210.839300420499	242.190757561753	233.940851258727	274.374006409291	146.017755631158	168.897012578931	224.411064656905	344.891795677617	172.445897838808	474.41308768787	873.098129170387	359.537888188927	247.279700204761	163.143760296866	202.250575837025	159.786310259406	212.305803728497	158.68258559219
