geneName	GSM340612	GSM340613	GSM340614	GSM340618	GSM340620	GSM340623	GSM340628	GSM340630	GSM340633	GSM340634	GSM340636	GSM340648	GSM340653	GSM340654	GSM340660	GSM340665	GSM340672	GSM340673	GSM340674	GSM340677	GSM340678	GSM340684	GSM340693	GSM340694	GSM340696	GSM340697	GSM340700	GSM340701	GSM340702	GSM340704	GSM340705	GSM340706	GSM340709	GSM340712	GSM340714	GSM340715	GSM340718	GSM340720	GSM340721	GSM340723	GSM340725	GSM340727	GSM340728	GSM340729	GSM340731	GSM340732	GSM340733	GSM340745	GSM340746	GSM340747	GSM340757	GSM340758	GSM340759	GSM340760	GSM340761	GSM340762	GSM340763	GSM340764	GSM340765	GSM340766	GSM340767	GSM340769
SMPDL3B	143.012753673244	202.250575837025	227.543726378642	137.187003204645	196.720023204866	227.543726378642	415.873226934392	153.277274191223	252.4755723503	272.47876670806	396.176638346852	242.190757561753	340.143568408707	367.092543492052	166.571757496567	142.024892424684	296.112175079754	230.720118428372	158.68258559219	310.833890405132	652.575041187462	564.175419328825	347.290707826604	196.720023204866	235.568038559968	259.573626826247	407.314679682518	533.742469550654	290.018274635724	294.066778879241	141.043854832206	154.343401944417	177.294011918198	292.035511262316	144.007486040168	167.73035569387	142.024892424684	164.278514888052	150.122873501681	156.497955544585	259.573626826247	183.546271746026	143.012753673244	230.720118428372	147.03338943962	497.99933307509	212.305803728497	232.324903761193	168.897012578931	233.940851258727	537.454942015011	219.792751728065	164.278514888052	209.382926990792	324.033688056392	194.011720513331	357.054378585704	192.671583668617	200.853529061568	195.361178746952	227.543726378642	245.571614547268
SOCS1	310.833890405132	168.897012578931	168.897012578931	151.16706066298	256	315.172969816299	357.054378585704	147.03338943962	194.011720513331	162.016844028196	349.706305729125	256	344.891795677617	604.66824265192	174.853152864563	196.720023204866	172.445897838808	146.017755631158	349.706305729125	257.78062081452	248.999666537545	230.720118428372	306.554548382446	415.873226934392	421.678600840998	494.559400409521	182.278425036425	152.218510720348	250.731596182253	248.999666537545	367.092543492052	265.027820503393	398.932264786176	319.572620518813	487.750654998496	533.742469550654	458.252836315122	374.80593816208	232.324903761193	300.245747003361	302.33412132596	222.860944203808	666.28702998627	156.497955544585	330.842324643198	508.463357663762	548.748012818582	410.147777325886	188.706459813261	171.254727012622	265.027820503393	352.138705443775	643.590847755176	181.019335983756	352.138705443775	235.568038559968	282.087709664412	222.860944203808	173.645353913302	560.278375045499	151.16706066298	333.143514993135
SP140	174.853152864563	222.860944203808	178.527189292852	167.73035569387	177.294011918198	198.088319173426	190.019017040518	199.466132393088	315.172969816299	184.82293702688	533.742469550654	159.786310259406	167.73035569387	247.279700204761	170.071784204353	190.019017040518	212.305803728497	155.416945202566	184.82293702688	190.019017040518	198.088319173426	179.768944094464	344.891795677617	218.274532292597	232.324903761193	324.033688056392	164.278514888052	164.278514888052	230.720118428372	166.571757496567	477.712891666846	200.853529061568	149.085899067962	179.768944094464	188.706459813261	278.204124806671	219.792751728065	221.321531214813	170.071784204353	188.706459813261	176.069352721887	178.527189292852	257.78062081452	163.143760296866	192.671583668617	326.287520593731	290.018274635724	302.33412132596	172.445897838808	171.254727012622	195.361178746952	219.792751728065	194.011720513331	194.011720513331	200.853529061568	195.361178746952	237.206543843935	184.82293702688	238.856445833423	374.80593816208	252.4755723503	276.282428545133
SPAG4	196.720023204866	519.147253652495	739.291748107518	1192.6871925437	1082.38647353485	621.667780810264	458.252836315122	600.491494006722	792.353276693704	474.41308768787	1144.10202938595	1016.92671532752	1105.12971418053	436.549064585194	143.012753673244	809.002303348098	243.875327499248	891.443776815232	172.445897838808	1795.28851725524	1584.70655338741	689.783591355233	704.277410887549	522.758208362083	296.112175079754	781.444714987806	580.036549271449	177.294011918198	617.373607777669	144.007486040168	265.027820503393	1009.9022894012	515.56124162904	1009.9022894012	190.019017040518	604.66824265192	497.99933307509	150.122873501681	1038.29450730499	1144.10202938595	342.509454025245	280.139187522749	243.875327499248	975.501309996992	227.543726378642	621.667780810264	362.038671967512	666.28702998627	117.784019279984	588.133557758482	719.075776377855	719.075776377855	182.278425036425	1686.71440336399	369.645874053759	352.138705443775	278.204124806671	340.143568408707	776.046882053324	404.501151674049	1120.556750091	284.049784849368
SPIB	128	340.143568408707	143.012753673244	143.012753673244	129.786813413124	145.009137317862	153.277274191223	153.277274191223	145.009137317862	156.497955544585	154.343401944417	146.017755631158	147.03338943962	157.586484908149	116.970425629363	135.298309191857	131.598569811977	142.024892424684	148.056087539877	155.416945202566	153.277274191223	133.435617387664	142.024892424684	152.218510720348	135.298309191857	330.842324643198	132.513910251696	153.277274191223	154.343401944417	179.768944094464	302.33412132596	137.187003204645	174.853152864563	163.143760296866	122.785807273634	194.011720513331	132.513910251696	135.298309191857	146.017755631158	145.009137317862	135.298309191857	163.143760296866	183.546271746026	151.16706066298	123.63985010238	146.017755631158	216.766799964807	141.043854832206	134.363735503753	148.056087539877	168.897012578931	128.89031040726	127.115839415941	145.009137317862	157.586484908149	143.012753673244	183.546271746026	123.63985010238	125.365798091127	153.277274191223	149.085899067962	225.971967050408
SPOCK2	455.087452757284	709.176047672794	657.114059552207	268.727471007505	504.9511447006	439.58550345613	699.41261145825	522.758208362083	548.748012818582	639.145241037625	776.046882053324	556.408249613341	461.440236856745	1144.10202938595	2817.1096435502	477.712891666846	442.643062429627	584.071022524633	333.143514993135	724.077343935025	362.038671967512	455.087452757284	617.373607777669	1052.78855849581	634.730342368761	1746.19625834077	484.381515123505	352.138705443775	995.998666150181	374.80593816208	1428.21751434282	522.758208362083	1360.57427363483	433.533599929614	286.025507346488	2134.96987820262	776.046882053324	1200.98298801344	634.730342368761	680.287136817414	396.176638346852	630.345939632597	648.067376112783	240.517823798787	382.681407650544	7383.04378970792	797.864529572352	1243.33556162053	3821.70313333476	786.880092819462	233.940851258727	474.41308768787	729.113700145701	430.538964609902	3795.30470150296	634.730342368761	1398.8252229165	685.018908050489	359.537888188927	1184.44870031901	367.092543492052	1652.00232288691
SSX1	136.23938335403	137.187003204645	138.141214272567	141.043854832206	126.23778617515	158.68258559219	134.363735503753	144.007486040168	139.102062403335	138.141214272567	143.012753673244	134.363735503753	130.689552090521	139.102062403335	134.363735503753	142.024892424684	141.043854832206	124.499833268773	126.23778617515	124.499833268773	137.187003204645	135.298309191857	154.343401944417	145.009137317862	138.141214272567	133.435617387664	133.435617387664	137.187003204645	133.435617387664	143.012753673244	133.435617387664	148.056087539877	130.689552090521	129.786813413124	146.017755631158	131.598569811977	151.16706066298	118.603271921967	136.23938335403	136.23938335403	136.23938335403	137.187003204645	130.689552090521	133.435617387664	168.897012578931	145.009137317862	125.365798091127	135.298309191857	120.258911899394	128.89031040726	120.258911899394	140.069593761375	133.435617387664	137.187003204645	146.017755631158	142.024892424684	150.122873501681	141.043854832206	142.024892424684	140.069593761375	152.218510720348	190.019017040518
ST3GAL6	278.204124806671	126.23778617515	176.069352721887	199.466132393088	167.73035569387	190.019017040518	212.305803728497	130.689552090521	137.187003204645	144.007486040168	127.115839415941	126.23778617515	125.365798091127	240.517823798787	190.019017040518	181.019335983756	276.282428545133	158.68258559219	256	138.141214272567	227.543726378642	199.466132393088	210.839300420499	205.073888662943	491.143229094535	188.706459813261	134.363735503753	337.794025157861	270.596618383713	372.216964433999	491.143229094535	240.517823798787	261.379104181041	181.019335983756	196.720023204866	184.82293702688	172.445897838808	266.871234775327	162.016844028196	133.435617387664	170.071784204353	225.971967050408	199.466132393088	140.069593761375	484.381515123505	418.765853981584	218.274532292597	134.363735503753	210.839300420499	160.897711938794	150.122873501681	369.645874053759	167.73035569387	150.122873501681	321.795423877588	200.853529061568	229.126418157561	182.278425036425	117.784019279984	430.538964609902	137.187003204645	308.686803888835
ST6GALNAC4	430.538964609902	694.581415653208	415.873226934392	276.282428545133	1120.556750091	533.742469550654	1031.12248325808	330.842324643198	407.314679682518	415.873226934392	867.067199859228	942.272154239873	530.055641006786	982.28645818907	929.299615044772	433.533599929614	481.035647597574	754.825839253044	891.443776815232	760.076068162073	968.76303024701	592.224350159507	1067.48493910131	474.41308768787	1499.22375264832	786.880092819462	491.143229094535	216.766799964807	439.58550345613	221.321531214813	1438.15155275571	398.932264786176	385.343167337233	652.575041187462	1067.48493910131	962.071295195148	508.463357663762	1176.26711551696	533.742469550654	666.28702998627	714.108757171408	657.114059552207	729.113700145701	461.440236856745	843.357201681995	1991.99733230036	1136.19913939747	680.287136817414	781.444714987806	515.56124162904	694.581415653208	317.365171184381	749.611876324161	916.505672630244	613.109096764891	501.463192364507	357.054378585704	233.940851258727	372.216964433999	666.28702998627	568.099569698737	670.921422775482
ST8SIA1	337.794025157861	111.430472101904	151.16706066298	116.970425629363	124.499833268773	125.365798091127	194.011720513331	130.689552090521	117.784019279984	167.73035569387	116.970425629363	124.499833268773	116.162451880597	143.012753673244	734.185086984103	159.786310259406	121.937663749624	107.634741152475	584.071022524633	149.085899067962	128.89031040726	213.782507373663	121.095378780876	146.017755631158	149.085899067962	216.766799964807	121.095378780876	333.143514993135	132.513910251696	138.141214272567	207.936613467196	143.012753673244	122.785807273634	120.258911899394	670.921422775482	147.03338943962	168.897012578931	135.298309191857	200.853529061568	125.365798091127	124.499833268773	146.017755631158	137.187003204645	107.634741152475	107.634741152475	188.706459813261	143.012753673244	137.187003204645	181.019335983756	119.428222916711	120.258911899394	203.657339841259	541.193236767427	109.137266146298	173.645353913302	177.294011918198	178.527189292852	159.786310259406	123.63985010238	172.445897838808	116.162451880597	308.686803888835
STEAP4	135.298309191857	137.187003204645	115.360059214186	125.365798091127	126.23778617515	136.23938335403	120.258911899394	117.784019279984	135.298309191857	121.937663749624	154.343401944417	130.689552090521	127.115839415941	252.4755723503	137.187003204645	142.024892424684	190.019017040518	263.197139623953	155.416945202566	319.572620518813	124.499833268773	131.598569811977	124.499833268773	140.069593761375	203.657339841259	177.294011918198	151.16706066298	116.162451880597	134.363735503753	142.024892424684	135.298309191857	136.23938335403	122.785807273634	125.365798091127	124.499833268773	116.970425629363	135.298309191857	157.586484908149	134.363735503753	145.009137317862	118.603271921967	144.007486040168	119.428222916711	178.527189292852	515.56124162904	139.102062403335	191.340703825272	123.63985010238	286.025507346488	121.095378780876	138.141214272567	125.365798091127	155.416945202566	135.298309191857	129.786813413124	137.187003204645	143.012753673244	118.603271921967	137.187003204645	135.298309191857	128.89031040726	215.269482304951
STXBP6	367.092543492052	125.365798091127	182.278425036425	266.871234775327	132.513910251696	213.782507373663	164.278514888052	141.043854832206	131.598569811977	149.085899067962	194.011720513331	160.897711938794	147.03338943962	235.568038559968	709.176047672794	157.586484908149	125.365798091127	143.012753673244	962.071295195148	155.416945202566	613.109096764891	134.363735503753	326.287520593731	250.731596182253	144.007486040168	139.102062403335	116.970425629363	250.731596182253	158.68258559219	328.557029776103	270.596618383713	136.23938335403	1795.28851725524	129.786813413124	600.491494006722	125.365798091127	157.586484908149	177.294011918198	191.340703825272	139.102062403335	134.363735503753	195.361178746952	135.298309191857	158.68258559219	132.513910251696	139.102062403335	172.445897838808	135.298309191857	302.33412132596	132.513910251696	181.019335983756	148.056087539877	1573.76018563892	128	229.126418157561	259.573626826247	191.340703825272	177.294011918198	144.007486040168	135.298309191857	127.115839415941	266.871234775327
TBX21	242.190757561753	357.054378585704	198.088319173426	200.853529061568	215.269482304951	205.073888662943	209.382926990792	278.204124806671	240.517823798787	213.782507373663	190.019017040518	206.500290360864	190.019017040518	207.936613467196	195.361178746952	233.940851258727	240.517823798787	203.657339841259	202.250575837025	165.421162321599	212.305803728497	218.274532292597	224.411064656905	227.543726378642	191.340703825272	230.720118428372	224.411064656905	207.936613467196	218.274532292597	210.839300420499	199.466132393088	222.860944203808	128	213.782507373663	233.940851258727	212.305803728497	233.940851258727	171.254727012622	206.500290360864	225.971967050408	179.768944094464	213.782507373663	219.792751728065	216.766799964807	199.466132393088	209.382926990792	203.657339841259	221.321531214813	187.40296908104	184.82293702688	194.011720513331	209.382926990792	183.546271746026	221.321531214813	186.108482217	186.108482217	199.466132393088	190.019017040518	196.720023204866	172.445897838808	300.245747003361	178.527189292852
TCF7	132.513910251696	134.363735503753	129.786813413124	134.363735503753	141.043854832206	126.23778617515	132.513910251696	128.89031040726	132.513910251696	141.043854832206	133.435617387664	136.23938335403	135.298309191857	130.689552090521	154.343401944417	136.23938335403	141.043854832206	144.007486040168	134.363735503753	146.017755631158	131.598569811977	140.069593761375	132.513910251696	140.069593761375	139.102062403335	139.102062403335	130.689552090521	130.689552090521	137.187003204645	139.102062403335	134.363735503753	133.435617387664	134.363735503753	136.23938335403	131.598569811977	136.23938335403	141.043854832206	156.497955544585	137.187003204645	133.435617387664	134.363735503753	134.363735503753	143.012753673244	140.069593761375	139.102062403335	134.363735503753	142.024892424684	141.043854832206	146.017755631158	152.218510720348	142.024892424684	133.435617387664	131.598569811977	133.435617387664	136.23938335403	150.122873501681	154.343401944417	132.513910251696	143.012753673244	135.298309191857	132.513910251696	139.102062403335
TCL1A	153.277274191223	164.278514888052	136.23938335403	144.007486040168	164.278514888052	162.016844028196	160.897711938794	148.056087539877	159.786310259406	149.085899067962	126.23778617515	141.043854832206	165.421162321599	216.766799964807	172.445897838808	153.277274191223	163.143760296866	206.500290360864	158.68258559219	138.141214272567	155.416945202566	146.017755631158	159.786310259406	149.085899067962	170.071784204353	282.087709664412	128.89031040726	149.085899067962	143.012753673244	145.009137317862	436.549064585194	147.03338943962	144.007486040168	140.069593761375	156.497955544585	164.278514888052	167.73035569387	140.069593761375	163.143760296866	153.277274191223	144.007486040168	148.056087539877	166.571757496567	153.277274191223	173.645353913302	135.298309191857	173.645353913302	190.019017040518	186.108482217	166.571757496567	209.382926990792	153.277274191223	133.435617387664	147.03338943962	147.03338943962	170.071784204353	155.416945202566	186.108482217	148.056087539877	156.497955544585	141.043854832206	302.33412132596
TEC	167.73035569387	210.839300420499	186.108482217	154.343401944417	171.254727012622	179.768944094464	166.571757496567	177.294011918198	154.343401944417	173.645353913302	174.853152864563	156.497955544585	168.897012578931	155.416945202566	118.603271921967	148.056087539877	159.786310259406	224.411064656905	129.786813413124	148.056087539877	195.361178746952	150.122873501681	186.108482217	178.527189292852	158.68258559219	181.019335983756	164.278514888052	166.571757496567	162.016844028196	163.143760296866	145.009137317862	186.108482217	132.513910251696	172.445897838808	156.497955544585	164.278514888052	192.671583668617	143.012753673244	157.586484908149	155.416945202566	152.218510720348	167.73035569387	173.645353913302	187.40296908104	162.016844028196	230.720118428372	135.298309191857	148.056087539877	128.89031040726	144.007486040168	188.706459813261	173.645353913302	150.122873501681	162.016844028196	164.278514888052	168.897012578931	194.011720513331	174.853152864563	186.108482217	216.766799964807	166.571757496567	172.445897838808
TEP1	162.016844028196	171.254727012622	152.218510720348	149.085899067962	136.23938335403	200.853529061568	237.206543843935	171.254727012622	188.706459813261	160.897711938794	148.056087539877	232.324903761193	181.019335983756	144.007486040168	113.771863189321	127.115839415941	135.298309191857	138.141214272567	143.012753673244	127.115839415941	132.513910251696	176.069352721887	142.024892424684	137.187003204645	146.017755631158	142.024892424684	122.785807273634	162.016844028196	163.143760296866	167.73035569387	160.897711938794	173.645353913302	156.497955544585	151.16706066298	145.009137317862	137.187003204645	131.598569811977	129.786813413124	147.03338943962	128	124.499833268773	166.571757496567	136.23938335403	131.598569811977	133.435617387664	159.786310259406	157.586484908149	121.095378780876	114.56320907878	139.102062403335	143.012753673244	184.82293702688	143.012753673244	129.786813413124	157.586484908149	187.40296908104	182.278425036425	192.671583668617	212.305803728497	200.853529061568	117.784019279984	168.897012578931
TGM5	104.691463495396	124.499833268773	171.254727012622	121.937663749624	135.298309191857	754.825839253044	164.278514888052	120.258911899394	139.102062403335	118.603271921967	155.416945202566	225.971967050408	125.365798091127	112.985983525204	109.896375864033	118.603271921967	274.374006409291	121.937663749624	140.069593761375	121.937663749624	128.89031040726	206.500290360864	130.689552090521	129.786813413124	135.298309191857	128.89031040726	109.137266146298	101.82866992063	116.162451880597	115.360059214186	101.125287918512	515.56124162904	153.277274191223	111.430472101904	116.970425629363	374.80593816208	123.63985010238	124.499833268773	119.428222916711	156.497955544585	109.137266146298	159.786310259406	276.282428545133	153.277274191223	393.440046409731	122.785807273634	136.23938335403	116.970425629363	107.634741152475	122.785807273634	128	145.009137317862	121.937663749624	116.162451880597	124.499833268773	294.066778879241	164.278514888052	315.172969816299	147.03338943962	113.771863189321	106.152901864249	149.085899067962
TLR2	135.298309191857	121.937663749624	128.89031040726	144.007486040168	117.784019279984	119.428222916711	359.537888188927	129.786813413124	139.102062403335	123.63985010238	132.513910251696	130.689552090521	121.095378780876	131.598569811977	109.896375864033	116.162451880597	112.205532328452	117.784019279984	113.771863189321	122.785807273634	121.095378780876	123.63985010238	131.598569811977	138.141214272567	154.343401944417	137.187003204645	133.435617387664	112.985983525204	137.187003204645	126.23778617515	140.069593761375	137.187003204645	118.603271921967	133.435617387664	115.360059214186	127.115839415941	138.141214272567	132.513910251696	112.985983525204	121.095378780876	120.258911899394	134.363735503753	128.89031040726	121.095378780876	118.603271921967	182.278425036425	131.598569811977	136.23938335403	112.985983525204	114.56320907878	159.786310259406	122.785807273634	126.23778617515	142.024892424684	124.499833268773	136.23938335403	165.421162321599	124.499833268773	128.89031040726	248.999666537545	126.23778617515	177.294011918198
TLR7	170.071784204353	113.771863189321	138.141214272567	139.102062403335	129.786813413124	136.23938335403	124.499833268773	125.365798091127	120.258911899394	182.278425036425	148.056087539877	173.645353913302	261.379104181041	385.343167337233	123.63985010238	157.586484908149	143.012753673244	127.115839415941	225.971967050408	160.897711938794	166.571757496567	146.017755631158	242.190757561753	212.305803728497	163.143760296866	174.853152864563	138.141214272567	129.786813413124	152.218510720348	119.428222916711	199.466132393088	212.305803728497	149.085899067962	151.16706066298	152.218510720348	137.187003204645	151.16706066298	132.513910251696	181.019335983756	129.786813413124	184.82293702688	237.206543843935	128.89031040726	126.23778617515	137.187003204645	288.014972080335	184.82293702688	139.102062403335	259.573626826247	149.085899067962	235.568038559968	202.250575837025	143.012753673244	128.89031040726	154.343401944417	216.766799964807	222.860944203808	127.115839415941	115.360059214186	526.394279247906	125.365798091127	349.706305729125
